CustomerInfo,StockCode,BuySell,TradeCount,TradeSize,Consideration,AvgPx
00003770806OSG1,A17U_RY,S,1,100,264.0,2.64
00003770807OSG1,A17U_RY,S,1,100,264.0,2.64
00003770808OSG1,A17U_RY,S,1,100,264.0,2.64
00003770809OSG1,A17U_RY,S,1,100,264.0,2.64
00003770810OSG1,A17U_RY,S,1,100,264.0,2.64
00003770811OSG1,A17U_RY,S,1,100,264.0,2.64
00003770812OSG1,A17U_RY,S,1,100,264.0,2.64
00003770813OSG1,A17U_RY,S,1,100,264.0,2.64
00003770814OSG1,A17U_RY,S,1,100,264.0,2.64
00003770815OSG1,A17U_RY,S,1,100,264.0,2.64
00003770816OSG1,A17U_RY,S,1,100,264.0,2.64
00003770817OSG1,A17U_RY,S,1,100,264.0,2.64
00003770818OSG1,A17U_RY,S,1,100,264.0,2.64
00003770819OSG1,A17U_RY,S,1,100,264.0,2.64
00003770820OSG1,A17U_RY,S,1,100,264.0,2.64
00003770821OSG1,A17U_RY,S,1,100,264.0,2.64
00003770822OSG1,A17U_RY,S,1,100,264.0,2.64
00003770823OSG1,A17U_RY,S,1,100,264.0,2.64
00003770824OSG1,A17U_RY,S,1,100,264.0,2.64
00003770825OSG1,A17U_RY,S,1,100,264.0,2.64
00003770826OSG1,A17U_RY,S,1,100,264.0,2.64
00003770827OSG1,A17U_RY,S,1,100,264.0,2.64
00003770828OSG1,A17U_RY,S,1,100,264.0,2.64
00003770829OSG1,A17U_RY,S,1,100,264.0,2.64
00003770830OSG1,A17U_RY,S,1,100,264.0,2.64
00003770831OSG1,A17U_RY,S,1,100,264.0,2.64
00003770832OSG1,A17U_RY,S,1,100,264.0,2.64
00003770833OSG1,A17U_RY,S,1,100,264.0,2.64
00003770834OSG1,A17U_RY,S,1,100,264.0,2.64
00003770835OSG1,A17U_RY,B,20,200000,528000.0,2.64
00003770836OSG1,T39_RY,B,1,100,261.0,2.61
00003770837OSG1,T39_RY,B,1,100,261.0,2.61
00003770838OSG1,T39_RY,B,1,100,261.0,2.61
00003770839OSG1,T39_RY,B,1,100,261.0,2.61
00003770840OSG1,T39_RY,B,1,100,261.0,2.61
00003770841OSG1,T39_RY,B,1,100,261.0,2.61
00003770842OSG1,T39_RY,B,1,100,261.0,2.61
00003770843OSG1,T39_RY,B,1,100,261.0,2.61
00003770844OSG1,T39_RY,B,1,100,261.0,2.61
00003770845OSG1,T39_RY,B,1,100,261.0,2.61
00003770846OSG1,T39_RY,B,1,100,261.0,2.61
00003770847OSG1,T39_RY,B,1,100,261.0,2.61
00003770848OSG1,T39_RY,B,1,100,261.0,2.61
00003770849OSG1,T39_RY,B,1,100,261.0,2.61
00003770850OSG1,T39_RY,B,1,100,261.0,2.61
00003770851OSG1,T39_RY,B,1,100,261.0,2.61
00003770852OSG1,T39_RY,B,1,100,261.0,2.61
00003770853OSG1,T39_RY,B,1,100,261.0,2.61
00003770854OSG1,T39_RY,B,1,100,261.0,2.61
00003770855OSG1,T39_RY,B,1,100,261.0,2.61
00003770856OSG1,T39_RY,B,1,100,261.0,2.61
00003770857OSG1,T39_RY,B,1,100,261.0,2.61
00003770858OSG1,T39_RY,B,1,100,261.0,2.61
00003770859OSG1,T39_RY,B,1,100,261.0,2.61
00003770860OSG1,T39_RY,B,1,100,261.0,2.61
00003770861OSG1,T39_RY,B,1,100,261.0,2.61
00003770862OSG1,ME8U_RY,B,4,257500,496975.0,1.93
00003770863OSG1,T39_RY,B,1,100,261.0,2.61
00003770864OSG1,T39_RY,B,1,100,261.0,2.61
00003770865OSG1,T39_RY,B,1,100,261.0,2.61
00003770866OSG1,T39_RY,B,1,100,261.0,2.61
00003770867OSG1,T39_RY,B,1,100,261.0,2.61
00003770868OSG1,T39_RY,B,1,100,261.0,2.61
00003770869OSG1,T39_RY,B,1,100,261.0,2.61
00003770870OSG1,T39_RY,B,1,100,261.0,2.61
00003770871OSG1,T39_RY,B,1,100,261.0,2.61
00003770872OSG1,T39_RY,B,1,100,261.0,2.61
00003770873OSG1,T39_RY,B,1,100,261.0,2.61
00003770874OSG1,T39_RY,B,1,100,261.0,2.61
00003770875OSG1,T39_RY,B,1,100,261.0,2.61
00003770876OSG1,T39_RY,B,1,100,261.0,2.61
00003770877OSG1,T39_RY,B,1,100,261.0,2.61
00003770878OSG1,T39_RY,B,1,100,261.0,2.61
00003770879OSG1,T39_RY,B,1,100,261.0,2.61
00003770880OSG1,T39_RY,B,1,100,261.0,2.61
00003770881OSG1,T39_RY,B,1,100,261.0,2.61
00003770882OSG1,T39_RY,B,1,100,261.0,2.61
00003770883OSG1,T39_RY,B,1,100,261.0,2.61
00003770884OSG1,T39_RY,B,1,100,261.0,2.61
00003770885OSG1,T39_RY,B,1,100,261.0,2.61
00003770886OSG1,M44U_RY,B,1,300000,369000.0,1.23
00003770889OSG1,M44U_RY,S,1,150000,184500.0,1.23
00003770891OSG1,D05_RY,B,1,100,2620.0,26.2
00003770892OSG1,T39_RY,B,1,100,261.0,2.61
00003770893OSG1,T39_RY,B,1,100,261.0,2.61
00003770894OSG1,T39_RY,B,1,100,261.0,2.61
00003770895OSG1,T39_RY,B,1,100,261.0,2.61
00003770896OSG1,T39_RY,B,1,100,261.0,2.61
00003770897OSG1,T39_RY,B,1,100,261.0,2.61
00003770898OSG1,T39_RY,B,1,100,261.0,2.61
00003770899OSG1,T39_RY,S,40,31700,82737.0,2.61
00003770901OSG1,C31_RY,B,1,50000,157500.0,3.15
00003770903OSG1,Z74_RY,S,4,150000,454500.0,3.03
00003770904OSG1,T39_RY,S,22,125000,325000.0,2.6
00003770906OSG1,T39_RY,B,4,25400,66040.0,2.6
00003770907OSG1,G13_RY,S,1,150000,180000.0,1.2
00003770908OSG1,T39_RY,S,6,75000,195000.0,2.6
00003770918OSG1,ADQU_RY,S,1,6000,3600.0,0.6
00003770919OSG1,ADQU_RY,S,4,40000,24000.0,0.6
00003770920OSG1,C31_RY,S,33,200000,628000.0,3.14
00003770922OSG1,D05_RY,B,1,100,2617.0,26.17
00003770925OSG1,C31_RY,S,1,100,314.0,3.14
00003770926OSG1,C31_RY,S,1,100,314.0,3.14
00003770927OSG1,C31_RY,S,1,100,314.0,3.14
00003770928OSG1,C31_RY,S,1,100,314.0,3.14
00003770929OSG1,C31_RY,S,1,100,314.0,3.14
00003770930OSG1,C31_RY,S,1,100,314.0,3.14
00003770931OSG1,C31_RY,S,1,100,314.0,3.14
00003770932OSG1,C31_RY,S,1,100,314.0,3.14
00003770933OSG1,C31_RY,S,1,100,314.0,3.14
00003770934OSG1,C31_RY,S,1,100,314.0,3.14
00003770935OSG1,C31_RY,S,1,100,314.0,3.14
00003770936OSG1,C31_RY,S,1,100,314.0,3.14
00003770937OSG1,C31_RY,S,1,100,314.0,3.14
00003770938OSG1,C31_RY,S,1,100,314.0,3.14
00003770939OSG1,C31_RY,S,1,100,314.0,3.14
00003770940OSG1,C31_RY,S,1,100,314.0,3.14
00003770941OSG1,C31_RY,S,1,100,314.0,3.14
00003770942OSG1,C31_RY,S,1,100,314.0,3.14
00003770943OSG1,C31_RY,S,1,100,314.0,3.14
00003770944OSG1,C31_RY,S,1,100,314.0,3.14
00003770945OSG1,C31_RY,S,1,100,314.0,3.14
00003770946OSG1,C31_RY,S,1,100,314.0,3.14
00003770947OSG1,C31_RY,S,1,100,314.0,3.14
00003770948OSG1,C31_RY,S,1,100,314.0,3.14
00003770949OSG1,C31_RY,S,1,100,314.0,3.14
00003770950OSG1,C31_RY,S,1,100,314.0,3.14
00003770951OSG1,C31_RY,S,1,100,314.0,3.14
00003770952OSG1,C31_RY,S,1,100,314.0,3.14
00003770953OSG1,C31_RY,S,1,100,314.0,3.14
00003770954OSG1,C31_RY,S,1,100,314.0,3.14
00003770955OSG1,C31_RY,S,1,100,314.0,3.14
00003770956OSG1,C31_RY,S,1,100,314.0,3.14
00003770957OSG1,C31_RY,S,1,100,314.0,3.14
00003770958OSG1,C31_RY,S,1,100,314.0,3.14
00003770959OSG1,C31_RY,S,1,100,314.0,3.14
00003770960OSG1,C31_RY,S,1,100,314.0,3.14
00003770961OSG1,C31_RY,S,1,100,314.0,3.14
00003770962OSG1,C31_RY,S,1,100,314.0,3.14
00003770963OSG1,C31_RY,S,1,100,314.0,3.14
00003770964OSG1,C31_RY,S,1,100,314.0,3.14
00003770965OSG1,C31_RY,S,1,100,314.0,3.14
00003770966OSG1,C31_RY,S,1,100,314.0,3.14
00003770967OSG1,C31_RY,S,1,100,314.0,3.14
00003770968OSG1,C31_RY,S,1,100,314.0,3.14
00003770969OSG1,C31_RY,S,1,100,314.0,3.14
00003770970OSG1,C31_RY,S,1,100,314.0,3.14
00003770971OSG1,C31_RY,S,1,100,314.0,3.14
00003770972OSG1,C31_RY,S,1,100,314.0,3.14
00003770973OSG1,C31_RY,S,1,100,314.0,3.14
00003770974OSG1,C31_RY,S,1,100,314.0,3.14
00003770975OSG1,C31_RY,S,1,100,314.0,3.14
00003770976OSG1,C31_RY,S,1,100,314.0,3.14
00003770977OSG1,C31_RY,S,1,100,314.0,3.14
00003770978OSG1,C31_RY,S,1,100,314.0,3.14
00003770979OSG1,C31_RY,S,1,100,314.0,3.14
00003770980OSG1,C31_RY,S,1,100,314.0,3.14
00003770981OSG1,C31_RY,S,1,100,314.0,3.14
00003770982OSG1,C31_RY,S,1,100,314.0,3.14
00003770983OSG1,C31_RY,S,1,100,314.0,3.14
00003770984OSG1,C31_RY,S,1,100,314.0,3.14
00003770985OSG1,C31_RY,S,1,100,314.0,3.14
00003770986OSG1,C31_RY,S,1,100,314.0,3.14
00003770987OSG1,C31_RY,S,1,100,314.0,3.14
00003770988OSG1,C31_RY,S,1,100,314.0,3.14
00003770989OSG1,C31_RY,S,1,100,314.0,3.14
00003770990OSG1,C31_RY,S,1,100,314.0,3.14
00003770991OSG1,C31_RY,S,1,100,314.0,3.14
00003770992OSG1,C31_RY,S,1,100,314.0,3.14
00003770993OSG1,C31_RY,S,1,100,314.0,3.14
00003770994OSG1,C31_RY,S,1,100,314.0,3.14
00003770995OSG1,C31_RY,S,1,100,314.0,3.14
00003770996OSG1,C31_RY,S,1,100,314.0,3.14
00003770997OSG1,C31_RY,S,1,100,314.0,3.14
00003770998OSG1,C31_RY,S,1,100,314.0,3.14
00003770999OSG1,C31_RY,S,1,100,314.0,3.14
00003771000OSG1,C31_RY,S,1,100,314.0,3.14
00003771001OSG1,C31_RY,S,1,100,314.0,3.14
00003771002OSG1,C31_RY,S,1,100,314.0,3.14
00003771003OSG1,C31_RY,S,1,100,314.0,3.14
00003771004OSG1,C31_RY,S,1,100,314.0,3.14
00003771005OSG1,C31_RY,S,1,100,314.0,3.14
00003771006OSG1,C31_RY,S,1,100,314.0,3.14
00003771007OSG1,C31_RY,S,1,100,314.0,3.14
00003771008OSG1,C31_RY,S,1,100,314.0,3.14
00003771009OSG1,C31_RY,S,1,100,314.0,3.14
00003771010OSG1,C31_RY,S,1,100,314.0,3.14
00003771011OSG1,C31_RY,S,1,100,314.0,3.14
00003771012OSG1,C31_RY,S,1,100,314.0,3.14
00003771013OSG1,C31_RY,S,1,100,314.0,3.14
00003771014OSG1,C31_RY,S,1,100,314.0,3.14
00003771015OSG1,C31_RY,S,1,100,314.0,3.14
00003771016OSG1,C31_RY,S,1,100,314.0,3.14
00003771017OSG1,C31_RY,S,1,100,314.0,3.14
00003771018OSG1,C31_RY,S,1,100,314.0,3.14
00003771019OSG1,C31_RY,S,1,100,314.0,3.14
00003771020OSG1,C31_RY,S,1,100,314.0,3.14
00003771021OSG1,C31_RY,S,1,100,314.0,3.14
00003771022OSG1,C31_RY,S,1,100,314.0,3.14
00003771023OSG1,C31_RY,S,1,100,314.0,3.14
00003771024OSG1,C31_RY,S,1,100,314.0,3.14
00003771025OSG1,C31_RY,S,1,100,314.0,3.14
00003771026OSG1,C31_RY,S,1,100,314.0,3.14
00003771027OSG1,C31_RY,S,1,100,314.0,3.14
00003771028OSG1,C31_RY,S,1,100,314.0,3.14
00003771029OSG1,C31_RY,S,1,100,314.0,3.14
00003771030OSG1,C31_RY,S,1,100,314.0,3.14
00003771031OSG1,C31_RY,S,1,100,314.0,3.14
00003771032OSG1,C31_RY,S,1,100,314.0,3.14
00003771033OSG1,C31_RY,S,1,100,314.0,3.14
00003771034OSG1,C31_RY,S,1,100,314.0,3.14
00003771035OSG1,C31_RY,S,1,100,314.0,3.14
00003771036OSG1,C31_RY,S,1,100,314.0,3.14
00003771037OSG1,C31_RY,S,1,100,314.0,3.14
00003771038OSG1,C31_RY,S,1,100,314.0,3.14
00003771039OSG1,C31_RY,S,1,100,314.0,3.14
00003771040OSG1,C31_RY,S,1,100,314.0,3.14
00003771041OSG1,C31_RY,S,1,100,314.0,3.14
00003771042OSG1,C31_RY,S,1,100,314.0,3.14
00003771043OSG1,C31_RY,S,1,100,314.0,3.14
00003771044OSG1,C31_RY,S,1,100,314.0,3.14
00003771045OSG1,C31_RY,S,1,100,314.0,3.14
00003771046OSG1,C31_RY,S,1,100,314.0,3.14
00003771047OSG1,C31_RY,S,1,100,314.0,3.14
00003771048OSG1,C31_RY,S,1,100,314.0,3.14
00003771049OSG1,C31_RY,S,1,100,314.0,3.14
00003771050OSG1,C31_RY,S,1,100,314.0,3.14
00003771051OSG1,C31_RY,S,1,100,314.0,3.14
00003771052OSG1,C31_RY,S,1,100,314.0,3.14
00003771053OSG1,C31_RY,S,1,100,314.0,3.14
00003771054OSG1,C31_RY,S,1,100,314.0,3.14
00003771055OSG1,C31_RY,S,1,100,314.0,3.14
00003771056OSG1,C31_RY,S,1,100,314.0,3.14
00003771057OSG1,C31_RY,S,1,100,314.0,3.14
00003771058OSG1,C31_RY,S,1,100,314.0,3.14
00003771059OSG1,C31_RY,S,1,100,314.0,3.14
00003771060OSG1,C31_RY,S,1,100,314.0,3.14
00003771061OSG1,C31_RY,S,1,100,314.0,3.14
00003771062OSG1,C31_RY,S,1,100,314.0,3.14
00003771063OSG1,C31_RY,S,1,100,314.0,3.14
00003771064OSG1,C31_RY,S,1,100,314.0,3.14
00003771065OSG1,C31_RY,S,1,100,314.0,3.14
00003771066OSG1,C31_RY,S,1,100,314.0,3.14
00003771067OSG1,C31_RY,S,1,100,314.0,3.14
00003771068OSG1,C31_RY,S,1,100,314.0,3.14
00003771069OSG1,C31_RY,S,1,100,314.0,3.14
00003771070OSG1,C31_RY,S,1,100,314.0,3.14
00003771071OSG1,C31_RY,S,10,26800,84152.0,3.14
00003771072OSG1,C31_RY,B,14,101300,318082.0,3.14
00003771081OSG1,A17U_RY,S,20,150000,396000.0,2.64
00003771082OSG1,A17U_RY,B,12,135000,356400.0,2.64
00003771083OSG1,J36_RY,B,1,100,6337.0,63.37
00003771085OSG1,K71U_RY,B,1,30000,33300.0,1.11
00003771087OSG1,M04_RY,S,5,500,1180.0,2.36
00003771088OSG1,D05_RY,B,1,100,2616.0,26.16
00003771089OSG1,C61U_RY,S,6,125000,206250.0,1.65
00003771091OSG1,Z74_RY,B,1,150000,456000.0,3.04
00003771092OSG1,C31_RY,B,44,70000,219800.0,3.14
00003771094OSG1,J36_RY,B,1,100,6339.0,63.39
00003771095OSG1,T39_RY,S,1,100,260.0,2.6
00003771096OSG1,T39_RY,S,1,100,260.0,2.6
00003771097OSG1,T39_RY,S,1,100,260.0,2.6
00003771098OSG1,T39_RY,S,1,100,260.0,2.6
00003771099OSG1,T39_RY,S,1,100,260.0,2.6
00003771100OSG1,T39_RY,S,1,100,260.0,2.6
00003771101OSG1,T39_RY,S,1,100,260.0,2.6
00003771102OSG1,T39_RY,S,1,100,260.0,2.6
00003771103OSG1,T39_RY,S,1,100,260.0,2.6
00003771104OSG1,T39_RY,S,1,100,260.0,2.6
00003771105OSG1,T39_RY,S,1,100,260.0,2.6
00003771106OSG1,T39_RY,S,1,100,260.0,2.6
00003771107OSG1,T39_RY,S,1,100,260.0,2.6
00003771108OSG1,T39_RY,S,1,100,260.0,2.6
00003771109OSG1,T39_RY,S,1,100,260.0,2.6
00003771110OSG1,T39_RY,S,1,100,260.0,2.6
00003771111OSG1,T39_RY,S,1,100,260.0,2.6
00003771112OSG1,T39_RY,S,1,100,260.0,2.6
00003771113OSG1,T39_RY,S,1,100,260.0,2.6
00003771114OSG1,T39_RY,S,1,100,260.0,2.6
00003771115OSG1,T39_RY,S,1,100,260.0,2.6
00003771116OSG1,T39_RY,S,1,100,260.0,2.6
00003771117OSG1,T39_RY,S,1,100,260.0,2.6
00003771118OSG1,T39_RY,S,1,100,260.0,2.6
00003771119OSG1,T39_RY,S,1,100,260.0,2.6
00003771120OSG1,T39_RY,S,1,100,260.0,2.6
00003771121OSG1,T39_RY,S,1,100,260.0,2.6
00003771122OSG1,T39_RY,S,1,100,260.0,2.6
00003771123OSG1,T39_RY,S,1,100,260.0,2.6
00003771124OSG1,T39_RY,S,1,100,260.0,2.6
00003771125OSG1,T39_RY,S,1,100,260.0,2.6
00003771126OSG1,T39_RY,S,1,100,260.0,2.6
00003771127OSG1,T39_RY,S,1,100,260.0,2.6
00003771128OSG1,T39_RY,S,1,100,260.0,2.6
00003771129OSG1,T39_RY,S,1,100,260.0,2.6
00003771130OSG1,T39_RY,S,1,100,260.0,2.6
00003771131OSG1,T39_RY,S,1,100,260.0,2.6
00003771132OSG1,T39_RY,S,1,100,260.0,2.6
00003771133OSG1,T39_RY,S,1,100,260.0,2.6
00003771134OSG1,T39_RY,S,1,100,260.0,2.6
00003771135OSG1,T39_RY,S,1,100,260.0,2.6
00003771136OSG1,T39_RY,S,1,100,260.0,2.6
00003771137OSG1,T39_RY,S,1,100,260.0,2.6
00003771138OSG1,T39_RY,S,1,100,260.0,2.6
00003771139OSG1,T39_RY,S,1,100,260.0,2.6
00003771140OSG1,T39_RY,S,1,100,260.0,2.6
00003771141OSG1,T39_RY,S,1,100,260.0,2.6
00003771142OSG1,T39_RY,S,1,100,260.0,2.6
00003771143OSG1,T39_RY,S,1,100,260.0,2.6
00003771144OSG1,T39_RY,S,1,100,260.0,2.6
00003771145OSG1,T39_RY,S,1,100,260.0,2.6
00003771146OSG1,T39_RY,S,1,100,260.0,2.6
00003771147OSG1,T39_RY,S,1,100,260.0,2.6
00003771148OSG1,T39_RY,S,1,100,260.0,2.6
00003771149OSG1,T39_RY,S,1,100,260.0,2.6
00003771150OSG1,T39_RY,S,1,100,260.0,2.6
00003771151OSG1,T39_RY,S,1,100,260.0,2.6
00003771152OSG1,T39_RY,S,1,100,260.0,2.6
00003771153OSG1,T39_RY,S,1,100,260.0,2.6
00003771154OSG1,T39_RY,S,1,100,260.0,2.6
00003771155OSG1,T39_RY,S,1,100,260.0,2.6
00003771156OSG1,T39_RY,S,1,100,260.0,2.6
00003771157OSG1,T39_RY,S,1,100,260.0,2.6
00003771158OSG1,T39_RY,S,1,100,260.0,2.6
00003771159OSG1,T39_RY,S,1,100,260.0,2.6
00003771160OSG1,T39_RY,S,1,100,260.0,2.6
00003771161OSG1,T39_RY,S,1,100,260.0,2.6
00003771162OSG1,T39_RY,S,1,100,260.0,2.6
00003771163OSG1,T39_RY,S,1,100,260.0,2.6
00003771164OSG1,T39_RY,S,1,100,260.0,2.6
00003771165OSG1,T39_RY,S,1,100,260.0,2.6
00003771166OSG1,T39_RY,S,1,100,260.0,2.6
00003771167OSG1,T39_RY,S,1,100,260.0,2.6
00003771168OSG1,T39_RY,S,1,100,260.0,2.6
00003771169OSG1,T39_RY,S,1,100,260.0,2.6
00003771170OSG1,T39_RY,S,1,100,260.0,2.6
00003771171OSG1,T39_RY,S,1,100,260.0,2.6
00003771172OSG1,T39_RY,S,1,100,260.0,2.6
00003771173OSG1,T39_RY,S,1,100,260.0,2.6
00003771174OSG1,T39_RY,S,1,100,260.0,2.6
00003771175OSG1,T39_RY,S,1,100,260.0,2.6
00003771176OSG1,T39_RY,S,1,100,260.0,2.6
00003771177OSG1,T39_RY,S,1,100,260.0,2.6
00003771178OSG1,T39_RY,S,1,100,260.0,2.6
00003771179OSG1,T39_RY,S,1,100,260.0,2.6
00003771180OSG1,T39_RY,S,1,100,260.0,2.6
00003771181OSG1,T39_RY,S,1,100,260.0,2.6
00003771182OSG1,T39_RY,S,1,100,260.0,2.6
00003771183OSG1,T39_RY,S,1,100,260.0,2.6
00003771184OSG1,T39_RY,S,1,100,260.0,2.6
00003771185OSG1,T39_RY,S,1,100,260.0,2.6
00003771186OSG1,T39_RY,S,1,100,260.0,2.6
00003771187OSG1,T39_RY,S,1,100,260.0,2.6
00003771188OSG1,T39_RY,S,1,100,260.0,2.6
00003771189OSG1,T39_RY,S,1,100,260.0,2.6
00003771190OSG1,T39_RY,S,1,100,260.0,2.6
00003771191OSG1,T39_RY,S,1,100,260.0,2.6
00003771192OSG1,T39_RY,S,1,100,260.0,2.6
00003771193OSG1,T39_RY,S,1,100,260.0,2.6
00003771194OSG1,T39_RY,S,1,100,260.0,2.6
00003771195OSG1,T39_RY,S,1,100,260.0,2.6
00003771196OSG1,T39_RY,S,1,100,260.0,2.6
00003771197OSG1,T39_RY,S,1,100,260.0,2.6
00003771198OSG1,T39_RY,S,1,100,260.0,2.6
00003771199OSG1,T39_RY,S,1,100,260.0,2.6
00003771200OSG1,T39_RY,S,1,100,260.0,2.6
00003771201OSG1,T39_RY,S,1,100,260.0,2.6
00003771202OSG1,T39_RY,S,1,100,260.0,2.6
00003771203OSG1,T39_RY,S,1,100,260.0,2.6
00003771204OSG1,T39_RY,S,1,100,260.0,2.6
00003771205OSG1,T39_RY,S,1,100,260.0,2.6
00003771206OSG1,T39_RY,S,1,100,260.0,2.6
00003771207OSG1,T39_RY,S,1,100,260.0,2.6
00003771208OSG1,T39_RY,S,1,100,260.0,2.6
00003771209OSG1,T39_RY,S,1,100,260.0,2.6
00003771210OSG1,T39_RY,S,1,100,260.0,2.6
00003771211OSG1,T39_RY,S,1,100,260.0,2.6
00003771212OSG1,T39_RY,S,1,100,260.0,2.6
00003771213OSG1,T39_RY,S,1,100,260.0,2.6
00003771214OSG1,T39_RY,S,1,100,260.0,2.6
00003771215OSG1,T39_RY,S,1,100,260.0,2.6
00003771216OSG1,T39_RY,S,1,100,260.0,2.6
00003771217OSG1,T39_RY,S,1,100,260.0,2.6
00003771218OSG1,T39_RY,S,1,100,260.0,2.6
00003771219OSG1,T39_RY,S,1,100,260.0,2.6
00003771220OSG1,T39_RY,S,1,100,260.0,2.6
00003771221OSG1,T39_RY,S,1,100,260.0,2.6
00003771222OSG1,T39_RY,S,1,100,260.0,2.6
00003771223OSG1,T39_RY,S,1,100,260.0,2.6
00003771224OSG1,T39_RY,S,1,100,260.0,2.6
00003771225OSG1,T39_RY,S,1,100,260.0,2.6
00003771226OSG1,T39_RY,S,1,100,260.0,2.6
00003771227OSG1,T39_RY,S,1,100,260.0,2.6
00003771228OSG1,T39_RY,S,1,100,260.0,2.6
00003771229OSG1,T39_RY,S,1,100,260.0,2.6
00003771230OSG1,T39_RY,S,1,100,260.0,2.6
00003771231OSG1,T39_RY,S,1,100,260.0,2.6
00003771232OSG1,T39_RY,S,1,100,260.0,2.6
00003771233OSG1,T39_RY,S,1,100,260.0,2.6
00003771234OSG1,T39_RY,S,1,100,260.0,2.6
00003771235OSG1,T39_RY,S,1,100,260.0,2.6
00003771236OSG1,T39_RY,S,1,100,260.0,2.6
00003771237OSG1,T39_RY,S,1,100,260.0,2.6
00003771238OSG1,T39_RY,S,1,100,260.0,2.6
00003771239OSG1,T39_RY,S,1,100,260.0,2.6
00003771240OSG1,T39_RY,S,1,100,260.0,2.6
00003771241OSG1,T39_RY,S,1,100,260.0,2.6
00003771242OSG1,T39_RY,S,1,100,260.0,2.6
00003771243OSG1,T39_RY,S,1,100,260.0,2.6
00003771244OSG1,T39_RY,S,1,100,260.0,2.6
00003771245OSG1,T39_RY,S,1,100,260.0,2.6
00003771246OSG1,T39_RY,S,1,100,260.0,2.6
00003771247OSG1,T39_RY,S,1,100,260.0,2.6
00003771248OSG1,T39_RY,S,1,100,260.0,2.6
00003771249OSG1,T39_RY,S,1,100,260.0,2.6
00003771250OSG1,T39_RY,S,1,100,260.0,2.6
00003771251OSG1,T39_RY,S,1,100,260.0,2.6
00003771252OSG1,T39_RY,S,1,100,260.0,2.6
00003771253OSG1,T39_RY,S,1,100,260.0,2.6
00003771254OSG1,T39_RY,S,1,100,260.0,2.6
00003771255OSG1,T39_RY,S,1,100,260.0,2.6
00003771256OSG1,T39_RY,S,1,100,260.0,2.6
00003771257OSG1,T39_RY,S,1,100,260.0,2.6
00003771258OSG1,T39_RY,S,1,100,260.0,2.6
00003771259OSG1,T39_RY,S,1,100,260.0,2.6
00003771260OSG1,T39_RY,S,1,100,260.0,2.6
00003771261OSG1,T39_RY,S,1,100,260.0,2.6
00003771262OSG1,T39_RY,S,1,100,260.0,2.6
00003771263OSG1,T39_RY,S,1,100,260.0,2.6
00003771264OSG1,T39_RY,S,1,100,260.0,2.6
00003771265OSG1,T39_RY,S,1,100,260.0,2.6
00003771266OSG1,T39_RY,S,1,100,260.0,2.6
00003771267OSG1,T39_RY,B,2,50000,130000.0,2.6
00003771268OSG1,ME8U_RY,B,23,387200,755040.0,1.95
00003771276OSG1,ME8U_RY,S,21,162200,316290.0,1.95
00003771277OSG1,K71U_RY,B,1,20000,22200.000000000004,1.11
00003771278OSG1,M04_RY,S,2,500,1185.0,2.37
00003771279OSG1,M04_RY,S,1,500,1185.0,2.37
00003771280OSG1,K71U_RY,B,1,50000,55500.00000000001,1.11
00003771282OSG1,D05_RY,B,1,100,2614.0,26.14
00003771284OSG1,Z74_RY,B,1,16700,50768.0,3.04
00003771285OSG1,T82U_RY,S,44,20000,34800.0,1.74
00003771286OSG1,T82U_RY,S,32,15000,26100.0,1.74
00003771287OSG1,G13_RY,S,1,450000,531000.0,1.18
00003771288OSG1,C31_RY,S,3,102900,324135.0,3.15
00003771292OSG1,ME8U_RY,B,9,305000,594750.0,1.95
00003771299OSG1,M04_RY,S,1,500,1185.0,2.37
00003771300OSG1,J36_RY,B,1,100,6367.0,63.67
00003771301OSG1,K71U_RY,B,1,50000,55500.00000000001,1.11
00003771302OSG1,K71U_RY,B,2,50000,55500.00000000001,1.11
00003771303OSG1,ME8U_RY,S,16,350000,682500.0,1.95
00003771304OSG1,ME8U_RY,S,1,25000,48750.0,1.95
00003771306OSG1,K71U_RY,B,7,150000,166500.00000000003,1.11
00003771309OSG1,C31_RY,B,16,45800,143812.0,3.14
00003771313OSG1,M04_RY,S,4,500,1190.0,2.38
00003771315OSG1,J36_RY,B,1,100,6360.0,63.6
00003771316OSG1,M04_RY,S,5,500,1190.0,2.38
00003771318OSG1,T39_RY,B,2,6700,17420.0,2.6
00003771322OSG1,C09_RY,B,3,3000,32640.0,10.88
00003771324OSG1,Z74_RY,B,28,244300,745115.0,3.05
00003771325OSG1,C31_RY,B,37,150000,472500.0,3.15
00003771328OSG1,A17U_RY,B,14,163200,430848.0,2.64
00003771330OSG1,C09_RY,B,1,1000,10880.0,10.88
00003771331OSG1,C09_RY,B,1,1000,10900.0,10.9
00003771345OSG1,A17U_RY,S,10,170000,448800.0,2.64
00003771346OSG1,T39_RY,S,6,75000,195000.0,2.6
00003771347OSG1,C09_RY,B,1,1000,10880.0,10.88
00003771350OSG1,D05_RY,B,1,100,2618.0,26.18
00003771352OSG1,A17U_RY,B,17,234000,617760.0,2.64
00003771353OSG1,Z74_RY,B,39,300000,918000.0,3.06
00003771355OSG1,C61U_RY,B,7,125000,206250.0,1.65
00003771356OSG1,C09_RY,B,2,1000,10900.0,10.9
00003771359OSG1,T39_RY,S,7,50000,129500.0,2.59
00003771360OSG1,T39_RY,B,37,35900,92981.0,2.59
00003771361OSG1,C61U_RY,S,8,125000,206250.0,1.65
